country_label,year,growth_gdp,inflation,popul,log_popul,startbusin,unemp,urban,schooling,rule_of_law,voice_account,pol_stability,gov_effective,regulatory_qual,control_corrup,dummy_eu,covid_year,dummy_oecd
Croatia,2019,3.430497562103881,1.499154822246538,4065253,15.21798653764969,82.6,6.62,57.242,8,0.3953754007816315,0.4553146660327911,0.6946999430656433,0.4592124819755554,0.5906432867050171,0.08202590048313141,1,0,0
Croatia,2020,-7.958640393318632,0.4053341326340671,4047200,15.21353584195986,85.3,7.51,57.553,8,0.2941799759864807,0.5801761746406555,0.6074047684669495,0.4377178251743317,0.4339399933815002,0.2007412314414978,1,1,0
Ecuador,2014,2.198973161028704,3.030703069113969,15951832,16.58508423953351,65.1,3.48,63.261,12,-1.05852472782135,-0.2024651616811752,-0.01853320933878422,-0.4733957648277283,-1.007219910621643,-0.754915714263916,0,0,0
Ecuador,2015,-1.507634319905208,-2.491020757633322,16212022,16.60126362374891,65.3,3.62,63.398,12,-1.028962373733521,-0.211754783987999,-0.143955871462822,-0.4425787925720215,-1.157369136810303,-0.6713044047355652,0,0,0
Ecuador,2016,-2.898018796266527,1.901646775466375,16491116,16.618332369626,68.5,4.6,63.534,12,-0.7614434957504272,-0.2471679598093033,-0.08535795658826828,-0.4304731786251068,-1.018454313278198,-0.6801937222480774,0,0,0
Ecuador,2017,0.5739131739983492,1.946398244440445,16785356,16.63601739758452,69.2,3.84,63.67,12,-0.8107955455780029,-0.1721459180116653,-0.07485386729240417,-0.3996412754058838,-1.059981346130371,-0.6216222643852234,0,0,0
Ecuador,2018,-0.4834290779221675,1.818873571095537,17084359,16.6536739245368,69.0,3.53,63.821,12,-0.6387974619865417,-0.001272902940399945,-0.08927769213914871,-0.26375412940979,-0.8687586188316345,-0.5629482865333557,0,0,0
Ecuador,2019,-1.653249634041856,0.495450027557041,17373657,16.67046565146369,69.1,3.81,63.986,12,-0.5774393677711487,0.03711933642625809,-0.2329568564891815,-0.3996101021766663,-0.8239056468009949,-0.4865912795066833,0,0,0
Ecuador,2020,-9.15874486974343,-0.9239942810152257,17643060,16.6858530628866,69.1,6.11,64.166,12,-0.5481316447257996,0.0167155135422945,-0.3646331131458282,-0.4388474524021149,-0.8860090970993042,-0.5359893441200256,0,1,0
Estonia,2014,3.257769917929849,2.948726195749089,1314545,14.089001156115,91.1,7.35,68.269,9,1.37282395362854,1.170310020446777,0.7802578806877136,1.016517043113708,1.676558494567871,1.30367386341095,1,0,1
Estonia,2015,1.778146654901164,1.118741882429092,1315407,14.08965668141041,93.3,6.19,68.416,9,1.331784725189209,1.186864018440247,0.6209198236465454,1.067657947540283,1.669039130210876,1.294096946716309,1,0,1
Estonia,2016,3.157781185238107,2.269902037397188,1315790,14.08994780366595,95.1,6.76,68.563,9,1.226433396339417,1.208047389984131,0.6739077568054199,1.090463161468506,1.698142051696777,1.272368192672729,1,0,1
